site,fiscal_year,week_sum,incidents,fclm_hours,process_path,incidents_per_10k_hours,process_path_rank,top_3_flag_path
teb3,2025,20,0,350.42,outbound lead/pa,0.0,3,1
teb3,2025,20,0,379.56,container load,0.0,3,1
teb3,2025,20,0,235.42,ship dock support,0.0,3,1
teb3,2025,20,0,188.37,container move,0.0,3,1
teb3,2025,20,0,111.74,sort-batch,0.0,3,1
teb3,2025,20,0,486.9,transfer in support,0.0,3,1
teb3,2025,20,0,231.61,ob problem solve,0.0,3,1
teb3,2025,20,0,160.9,inbound lead/pa,0.0,3,1
teb3,2025,20,0,122.2,c-returns processed,0.0,3,1
teb3,2025,20,0,150.3,ship dock lead/pa,0.0,3,1
teb3,2025,20,0,136.46,v-returns pick,0.0,3,1
teb3,2025,20,0,137.34,c-returns support,0.0,3,1
teb3,2025,20,0,299.81,pallet transfer in,0.0,3,1
teb3,2025,20,0,109.52,pallet-receive,0.0,3,1
teb3,2025,20,0,80.33,lp-receive,0.0,3,1
teb3,2025,20,0,73.16,v-returns support,0.0,3,1
teb3,2025,20,0,26.8,box on demand,0.0,3,1
teb3,2025,20,0,57.96,prep recorder,0.0,3,1
teb3,2025,20,0,72.35,cubiscan,0.0,3,1
teb3,2025,20,0,17.09,whd grading support,0.0,3,1
teb3,2025,20,0,59.86,whd grading,0.0,3,1
teb3,2025,20,0,23.92,transfer out lead/pa,0.0,3,1
teb3,2025,20,0,14.33,v-returns pack,0.0,3,1
teb3,2025,20,0,8.59,gift-wrap,0.0,3,1
teb3,2025,20,0,11.28,unrecognizedprocess,0.0,3,1
teb3,2025,20,0,0.09,custom packaging,0.0,3,1
teb3,2025,20,0,1.32,c-returns stow,0.0,3,1
teb3,2025,21,2,6698.34,pick,2.985814395805528,1,1
teb3,2025,21,1,128.7,v-returns pick,77.70007770007771,2,1
teb3,2025,21,0,3000.55,admin/hr/it,0.0,3,1
teb3,2025,21,0,2878.07,stow to prime,0.0,3,1
teb3,2025,21,0,2487.13,pack singles,0.0,3,1
teb3,2025,21,0,2338.35,ic-qa-cs,0.0,3,1
teb3,2025,21,0,1697.1,container build,0.0,3,1
teb3,2025,21,0,1349.6,rsr support,0.0,3,1
teb3,2025,21,0,1070.75,fluid load,0.0,3,1
teb3,2025,21,0,1059.42,each-receive,0.0,3,1
teb3,2025,21,0,673.42,,0.0,3,1
teb3,2025,21,0,504.93,transfer out,0.0,3,1
teb3,2025,21,0,975.54,each transfer in,0.0,3,1
teb3,2025,21,0,490.75,pick support,0.0,3,1
teb3,2025,21,0,638.28,pack support,0.0,3,1
teb3,2025,21,0,551.24,receive dock,0.0,3,1
teb3,2025,21,0,430.04,receive-support,0.0,3,1
teb3,2025,21,0,350.22,pack multis,0.0,3,1
teb3,2025,21,0,537.45,ib problem solve,0.0,3,1
teb3,2025,21,0,617.39,transfer in dock,0.0,3,1
teb3,2025,21,0,215.86,transfer out dock,0.0,3,1
teb3,2025,21,0,346.54,outbound lead/pa,0.0,3,1
teb3,2025,21,0,385.03,container load,0.0,3,1
teb3,2025,21,0,316.38,ship dock support,0.0,3,1
teb3,2025,21,0,152.33,stow to prime spt,0.0,3,1
teb3,2025,21,0,200.25,container move,0.0,3,1
teb3,2025,21,0,109.39,sort-batch,0.0,3,1
teb3,2025,21,0,536.49,transfer in support,0.0,3,1
teb3,2025,21,0,201.18,ob problem solve,0.0,3,1
teb3,2025,21,0,157.78,inbound lead/pa,0.0,3,1
teb3,2025,21,0,128.4,c-returns processed,0.0,3,1
teb3,2025,21,0,121.16,ship dock lead/pa,0.0,3,1
teb3,2025,21,0,76.72,c-returns support,0.0,3,1
teb3,2025,21,0,324.03,pallet transfer in,0.0,3,1
teb3,2025,21,0,105.97,pallet-receive,0.0,3,1
teb3,2025,21,0,102.92,lp-receive,0.0,3,1
teb3,2025,21,0,106.87,v-returns support,0.0,3,1
teb3,2025,21,0,49.07,box on demand,0.0,3,1
teb3,2025,21,0,105.97,prep recorder,0.0,3,1
teb3,2025,21,0,74.53,cubiscan,0.0,3,1
teb3,2025,21,0,32.29,whd grading support,0.0,3,1
teb3,2025,21,0,45.81,whd grading,0.0,3,1
teb3,2025,21,0,0.89,on boarding,0.0,3,1
teb3,2025,21,0,2.94,transfer out lead/pa,0.0,3,1
teb3,2025,21,0,18.2,v-returns pack,0.0,3,1
teb3,2025,21,0,4.82,gift-wrap,0.0,3,1
teb3,2025,21,0,9.61,unrecognizedprocess,0.0,3,1
teb3,2025,21,0,3.09,custom packaging,0.0,3,1
teb3,2025,21,0,6.6,c-returns stow,0.0,3,1
teb3,2025,21,0,0.19,v-returns rvr,0.0,3,1
teb3,2025,22,1,6651.84,pick,1.5033434358012219,1,1
teb3,2025,22,1,2386.96,stow to prime,4.189429232161411,1,1
teb3,2025,22,1,1269.56,fluid load,7.876744698950818,1,1
teb3,2025,22,0,2920.57,admin/hr/it,0.0,4,0
teb3,2025,22,0,2509.33,pack singles,0.0,4,0
teb3,2025,22,0,2061.49,ic-qa-cs,0.0,4,0
teb3,2025,22,0,1771.41,container build,0.0,4,0
teb3,2025,22,0,1595.2,rsr support,0.0,4,0
teb3,2025,22,0,803.34,each-receive,0.0,4,0
teb3,2025,22,0,563.97,,0.0,4,0
teb3,2025,22,0,524.68,transfer out,0.0,4,0
teb3,2025,22,0,1288.54,each transfer in,0.0,4,0
teb3,2025,22,0,546.47,pick support,0.0,4,0
teb3,2025,22,0,662.15,pack support,0.0,4,0
teb3,2025,22,0,465.26,receive dock,0.0,4,0
teb3,2025,22,0,358.35,receive-support,0.0,4,0
teb3,2025,22,0,377.34,pack multis,0.0,4,0
teb3,2025,22,0,505.41,ib problem solve,0.0,4,0
teb3,2025,22,0,863.03,transfer in dock,0.0,4,0
teb3,2025,22,0,73.08,transfer out dock,0.0,4,0
teb3,2025,22,0,361.02,outbound lead/pa,0.0,4,0
teb3,2025,22,0,394.69,container load,0.0,4,0
teb3,2025,22,0,193.69,ship dock support,0.0,4,0
teb3,2025,22,0,119.44,stow to prime spt,0.0,4,0
teb3,2025,22,0,191.31,container move,0.0,4,0
teb3,2025,22,0,120.48,sort-batch,0.0,4,0
teb3,2025,22,0,542.57,transfer in support,0.0,4,0
teb3,2025,22,0,211.96,ob problem solve,0.0,4,0
teb3,2025,22,0,154.82,inbound lead/pa,0.0,4,0
teb3,2025,22,0,79.45,c-returns processed,0.0,4,0
teb3,2025,22,0,113.76,ship dock lead/pa,0.0,4,0
teb3,2025,22,0,115.51,v-returns pick,0.0,4,0
teb3,2025,22,0,85.78,c-returns support,0.0,4,0
teb3,2025,22,0,272.66,pallet transfer in,0.0,4,0
teb3,2025,22,0,101.59,pallet-receive,0.0,4,0
teb3,2025,22,0,69.62,lp-receive,0.0,4,0
teb3,2025,22,0,99.24,v-returns support,0.0,4,0
teb3,2025,22,0,68.6,box on demand,0.0,4,0
teb3,2025,22,0,94.83,prep recorder,0.0,4,0
teb3,2025,22,0,66.59,cubiscan,0.0,4,0
teb3,2025,22,0,60.93,whd grading support,0.0,4,0
teb3,2025,22,0,59.56,whd grading,0.0,4,0
teb3,2025,22,0,30.23,transfer out lead/pa,0.0,4,0
teb3,2025,22,0,18.59,v-returns pack,0.0,4,0
teb3,2025,22,0,6.75,gift-wrap,0.0,4,0
teb3,2025,22,0,3.16,unrecognizedprocess,0.0,4,0
teb3,2025,22,0,3.7,custom packaging,0.0,4,0
teb3,2025,23,2,3050.12,stow to prime,6.557119064167967,1,1
teb3,2025,23,1,6609.33,pick,1.5130126654290224,2,1
teb3,2025,23,1,583.59,transfer out,17.135317603111773,2,1
teb3,2025,23,0,2976.98,admin/hr/it,0.0,4,0
teb3,2025,23,0,2492.52,pack singles,0.0,4,0
teb3,2025,23,0,2016.24,ic-qa-cs,0.0,4,0
teb3,2025,23,0,1736.74,container build,0.0,4,0
teb3,2025,23,0,1934.76,rsr support,0.0,4,0
teb3,2025,23,0,1082.81,fluid load,0.0,4,0
teb3,2025,23,0,1024.2,each-receive,0.0,4,0
teb3,2025,23,0,685.19,,0.0,4,0
teb3,2025,23,0,900.98,each transfer in,0.0,4,0
teb3,2025,23,0,551.11,pick support,0.0,4,0
teb3,2025,23,0,604.89,pack support,0.0,4,0
teb3,2025,23,0,551.11,receive dock,0.0,4,0
teb3,2025,23,0,428.98,receive-support,0.0,4,0
teb3,2025,23,0,385.33,pack multis,0.0,4,0
teb3,2025,23,0,537.47,ib problem solve,0.0,4,0
teb3,2025,23,0,619.49,transfer in dock,0.0,4,0
teb3,2025,23,0,264.62,transfer out dock,0.0,4,0
teb3,2025,23,0,310.11,outbound lead/pa,0.0,4,0
teb3,2025,23,0,419.28,container load,0.0,4,0
teb3,2025,23,0,279.58,ship dock support,0.0,4,0
teb3,2025,23,0,109.83,stow to prime spt,0.0,4,0
teb3,2025,23,0,197.99,container move,0.0,4,0
teb3,2025,23,0,131.28,sort-batch,0.0,4,0
teb3,2025,23,0,326.92,transfer in support,0.0,4,0
teb3,2025,23,0,199.62,ob problem solve,0.0,4,0
teb3,2025,23,0,173.03,inbound lead/pa,0.0,4,0
teb3,2025,23,0,88.59,c-returns processed,0.0,4,0
teb3,2025,23,0,104.3,ship dock lead/pa,0.0,4,0
teb3,2025,23,0,110.11,v-returns pick,0.0,4,0
teb3,2025,23,0,125.75,c-returns support,0.0,4,0
teb3,2025,23,0,219.86,pallet transfer in,0.0,4,0
teb3,2025,23,0,124.03,pallet-receive,0.0,4,0
teb3,2025,23,0,95.16,lp-receive,0.0,4,0
teb3,2025,23,0,125.5,non fc controllable,0.0,4,0
teb3,2025,23,0,85.84,v-returns support,0.0,4,0
teb3,2025,23,0,72.22,box on demand,0.0,4,0
teb3,2025,23,0,73.34,prep recorder,0.0,4,0
teb3,2025,23,0,50.14,cubiscan,0.0,4,0
teb3,2025,23,0,22.5,whd grading support,0.0,4,0
teb3,2025,23,0,45.97,whd grading,0.0,4,0
teb3,2025,23,0,68.94,transfer out lead/pa,0.0,4,0
teb3,2025,23,0,22.68,v-returns pack,0.0,4,0
teb3,2025,23,0,9.39,gift-wrap,0.0,4,0
teb3,2025,23,0,5.61,unrecognizedprocess,0.0,4,0
teb3,2025,23,0,1.16,custom packaging,0.0,4,0
teb3,2025,24,1,6978.23,pick,1.4330281461058179,1,1
teb3,2025,24,1,515.05,receive-support,19.415590719347637,1,1
teb3,2025,24,0,2977.42,admin/hr/it,0.0,3,1
teb3,2025,24,0,3441.47,stow to prime,0.0,3,1
teb3,2025,24,0,2615.54,pack singles,0.0,3,1
teb3,2025,24,0,1932.21,ic-qa-cs,0.0,3,1
teb3,2025,24,0,1875.56,container build,0.0,3,1
teb3,2025,24,0,1885.96,rsr support,0.0,3,1
teb3,2025,24,0,1242.4,fluid load,0.0,3,1
teb3,2025,24,0,1314.97,each-receive,0.0,3,1
teb3,2025,24,0,387.22,,0.0,3,1
teb3,2025,24,0,352.51,transfer out,0.0,3,1
teb3,2025,24,0,902.87,each transfer in,0.0,3,1
teb3,2025,24,0,660.09,pick support,0.0,3,1
teb3,2025,24,0,695.11,pack support,0.0,3,1
teb3,2025,24,0,603.52,receive dock,0.0,3,1
teb3,2025,24,0,379.3,pack multis,0.0,3,1
teb3,2025,24,0,587.58,ib problem solve,0.0,3,1
teb3,2025,24,0,544.8,transfer in dock,0.0,3,1
teb3,2025,24,0,120.2,transfer out dock,0.0,3,1
teb3,2025,24,0,321.53,outbound lead/pa,0.0,3,1
teb3,2025,24,0,452.63,container load,0.0,3,1
teb3,2025,24,0,259.35,ship dock support,0.0,3,1
teb3,2025,24,0,148.99,stow to prime spt,0.0,3,1
teb3,2025,24,0,203.83,container move,0.0,3,1
teb3,2025,24,0,141.66,sort-batch,0.0,3,1
teb3,2025,24,0,332.78,transfer in support,0.0,3,1
teb3,2025,24,0,213.9,ob problem solve,0.0,3,1
teb3,2025,24,0,121.13,inbound lead/pa,0.0,3,1
teb3,2025,24,0,151.81,c-returns processed,0.0,3,1
teb3,2025,24,0,84.16,ship dock lead/pa,0.0,3,1
teb3,2025,24,0,102.58,v-returns pick,0.0,3,1
teb3,2025,24,0,165.35,c-returns support,0.0,3,1
teb3,2025,24,0,163.3,pallet transfer in,0.0,3,1
teb3,2025,24,0,114.44,pallet-receive,0.0,3,1
teb3,2025,24,0,124.27,lp-receive,0.0,3,1
teb3,2025,24,0,72.63,v-returns support,0.0,3,1
teb3,2025,24,0,77.87,box on demand,0.0,3,1
teb3,2025,24,0,116.14,prep recorder,0.0,3,1
teb3,2025,24,0,53.5,cubiscan,0.0,3,1
teb3,2025,24,0,56.51,whd grading support,0.0,3,1
teb3,2025,24,0,42.19,whd grading,0.0,3,1
teb3,2025,24,0,50.91,transfer out lead/pa,0.0,3,1
teb3,2025,24,0,15.41,v-returns pack,0.0,3,1
teb3,2025,24,0,12.55,gift-wrap,0.0,3,1
teb3,2025,24,0,5.87,unrecognizedprocess,0.0,3,1
teb3,2025,24,0,2.78,custom packaging,0.0,3,1
teb3,2025,24,0,0.63,v-returns rvr,0.0,3,1
teb3,2025,25,1,7212.6,pick,1.3864625793749825,1,1
teb3,2025,25,1,2665.65,pack singles,3.751430232776246,1,1
teb3,2025,25,1,1950.77,container build,5.126180943934959,1,1
teb3,2025,25,1,1106.18,each transfer in,9.0401200527943,1,1
teb3,2025,25,0,2887.88,admin/hr/it,0.0,5,0
teb3,2025,25,0,3955.53,stow to prime,0.0,5,0
teb3,2025,25,0,2164.68,ic-qa-cs,0.0,5,0
teb3,2025,25,0,1903.57,rsr support,0.0,5,0
teb3,2025,25,0,1180.26,fluid load,0.0,5,0
teb3,2025,25,0,1329.18,each-receive,0.0,5,0
teb3,2025,25,0,441.33,,0.0,5,0
teb3,2025,25,0,400.94,transfer out,0.0,5,0
teb3,2025,25,0,494.96,pick support,0.0,5,0
teb3,2025,25,0,672.94,pack support,0.0,5,0
teb3,2025,25,0,739.68,receive dock,0.0,5,0
teb3,2025,25,0,589.64,receive-support,0.0,5,0
teb3,2025,25,0,387.56,pack multis,0.0,5,0
teb3,2025,25,0,615.09,ib problem solve,0.0,5,0
teb3,2025,25,0,627.66,transfer in dock,0.0,5,0
teb3,2025,25,0,229.5,transfer out dock,0.0,5,0
teb3,2025,25,0,327.13,outbound lead/pa,0.0,5,0
teb3,2025,25,0,473.07,container load,0.0,5,0
teb3,2025,25,0,305.68,ship dock support,0.0,5,0
teb3,2025,25,0,165.28,stow to prime spt,0.0,5,0
teb3,2025,25,0,208.62,container move,0.0,5,0
teb3,2025,25,0,132.76,sort-batch,0.0,5,0
teb3,2025,25,0,330.22,transfer in support,0.0,5,0
teb3,2025,25,0,185.89,ob problem solve,0.0,5,0
teb3,2025,25,0,189.99,inbound lead/pa,0.0,5,0
teb3,2025,25,0,69.9,c-returns processed,0.0,5,0
teb3,2025,25,0,92.63,ship dock lead/pa,0.0,5,0
teb3,2025,25,0,126.12,v-returns pick,0.0,5,0
teb3,2025,25,0,114.62,c-returns support,0.0,5,0
teb3,2025,25,0,171.78,pallet transfer in,0.0,5,0
teb3,2025,25,0,112.66,pallet-receive,0.0,5,0
teb3,2025,25,0,121.18,lp-receive,0.0,5,0
teb3,2025,25,0,94.08,v-returns support,0.0,5,0
teb3,2025,25,0,109.45,box on demand,0.0,5,0
teb3,2025,25,0,98.43,prep recorder,0.0,5,0
teb3,2025,25,0,59.0,cubiscan,0.0,5,0
teb3,2025,25,0,117.4,whd grading support,0.0,5,0
teb3,2025,25,0,47.73,whd grading,0.0,5,0
teb3,2025,25,0,56.63,transfer out lead/pa,0.0,5,0
teb3,2025,25,0,22.02,v-returns pack,0.0,5,0
teb3,2025,25,0,12.0,gift-wrap,0.0,5,0
teb3,2025,25,0,3.97,unrecognizedprocess,0.0,5,0
teb3,2025,25,0,6.64,custom packaging,0.0,5,0
teb3,2025,25,0,0.17,v-returns rvr,0.0,5,0
teb3,2025,26,3,7381.59,pick,4.064165037613847,1,1
teb3,2025,26,1,1971.44,ic-qa-cs,5.072434362699346,2,1
teb3,2025,26,1,1940.27,container build,5.15392187685219,2,1
teb3,2025,26,1,472.48,transfer out,21.164917033525228,2,1
teb3,2025,26,0,2947.78,admin/hr/it,0.0,5,0
teb3,2025,26,0,3553.07,stow to prime,0.0,5,0
teb3,2025,26,0,2760.31,pack singles,0.0,5,0
teb3,2025,26,0,1836.12,rsr support,0.0,5,0
teb3,2025,26,0,1264.57,fluid load,0.0,5,0
teb3,2025,26,0,1069.25,each-receive,0.0,5,0
teb3,2025,26,0,569.57,,0.0,5,0
teb3,2025,26,0,1258.22,each transfer in,0.0,5,0
teb3,2025,26,0,635.22,pick support,0.0,5,0
teb3,2025,26,0,713.19,pack support,0.0,5,0
teb3,2025,26,0,568.15,receive dock,0.0,5,0
teb3,2025,26,0,539.13,receive-support,0.0,5,0
teb3,2025,26,0,390.04,pack multis,0.0,5,0
teb3,2025,26,0,545.63,ib problem solve,0.0,5,0
teb3,2025,26,0,810.8,transfer in dock,0.0,5,0
teb3,2025,26,0,180.42,transfer out dock,0.0,5,0
teb3,2025,26,0,413.15,outbound lead/pa,0.0,5,0
teb3,2025,26,0,435.71,container load,0.0,5,0
teb3,2025,26,0,216.37,ship dock support,0.0,5,0
teb3,2025,26,0,138.6,stow to prime spt,0.0,5,0
teb3,2025,26,0,227.85,container move,0.0,5,0
teb3,2025,26,0,122.2,sort-batch,0.0,5,0
teb3,2025,26,0,474.56,transfer in support,0.0,5,0
teb3,2025,26,0,222.14,ob problem solve,0.0,5,0
teb3,2025,26,0,221.65,inbound lead/pa,0.0,5,0
teb3,2025,26,0,78.89,c-returns processed,0.0,5,0
teb3,2025,26,0,112.65,ship dock lead/pa,0.0,5,0
teb3,2025,26,0,102.09,v-returns pick,0.0,5,0
teb3,2025,26,0,80.65,c-returns support,0.0,5,0
teb3,2025,26,0,267.37,pallet transfer in,0.0,5,0
teb3,2025,26,0,96.93,pallet-receive,0.0,5,0
teb3,2025,26,0,111.77,lp-receive,0.0,5,0
teb3,2025,26,0,195.7,non fc controllable,0.0,5,0
teb3,2025,26,0,80.98,v-returns support,0.0,5,0
teb3,2025,26,0,158.21,box on demand,0.0,5,0
teb3,2025,26,0,140.63,prep recorder,0.0,5,0
teb3,2025,26,0,87.02,cubiscan,0.0,5,0
teb3,2025,26,0,66.25,whd grading support,0.0,5,0
teb3,2025,26,0,72.22,whd grading,0.0,5,0
teb3,2025,26,0,3.61,on boarding,0.0,5,0
teb3,2025,26,0,102.12,transfer out lead/pa,0.0,5,0
teb3,2025,26,0,15.22,v-returns pack,0.0,5,0
teb3,2025,26,0,9.51,gift-wrap,0.0,5,0
teb3,2025,26,0,7.64,unrecognizedprocess,0.0,5,0
teb3,2025,26,0,3.87,custom packaging,0.0,5,0
teb3,2025,26,0,,ship dock,,5,0
teb3,2025,27,1,1736.01,ic-qa-cs,5.760335481938468,1,1
teb3,2025,27,1,240.6,transfer in support,41.562759767248544,1,1
teb3,2025,27,0,6539.84,pick,0.0,3,1
teb3,2025,27,0,3005.82,admin/hr/it,0.0,3,1
teb3,2025,27,0,3038.12,stow to prime,0.0,3,1
teb3,2025,27,0,2292.35,pack singles,0.0,3,1
teb3,2025,27,0,1628.26,container build,0.0,3,1
teb3,2025,27,0,1439.84,rsr support,0.0,3,1
teb3,2025,27,0,970.49,fluid load,0.0,3,1
teb3,2025,27,0,992.19,each-receive,0.0,3,1
teb3,2025,27,0,676.8,,0.0,3,1
teb3,2025,27,0,897.55,transfer out,0.0,3,1
teb3,2025,27,0,810.96,each transfer in,0.0,3,1
teb3,2025,27,0,410.1,pick support,0.0,3,1
teb3,2025,27,0,599.67,pack support,0.0,3,1
teb3,2025,27,0,376.13,receive dock,0.0,3,1
teb3,2025,27,0,314.44,receive-support,0.0,3,1
teb3,2025,27,0,320.65,pack multis,0.0,3,1
teb3,2025,27,0,400.87,ib problem solve,0.0,3,1
teb3,2025,27,0,502.22,transfer in dock,0.0,3,1
teb3,2025,27,0,383.83,transfer out dock,0.0,3,1
teb3,2025,27,0,322.03,outbound lead/pa,0.0,3,1
teb3,2025,27,0,405.98,container load,0.0,3,1
teb3,2025,27,0,200.16,ship dock support,0.0,3,1
teb3,2025,27,0,416.06,stow to prime spt,0.0,3,1
teb3,2025,27,0,192.33,container move,0.0,3,1
teb3,2025,27,0,117.7,sort-batch,0.0,3,1
teb3,2025,27,0,154.04,ob problem solve,0.0,3,1
teb3,2025,27,0,142.59,inbound lead/pa,0.0,3,1
teb3,2025,27,0,118.65,c-returns processed,0.0,3,1
teb3,2025,27,0,98.93,ship dock lead/pa,0.0,3,1
teb3,2025,27,0,110.45,v-returns pick,0.0,3,1
teb3,2025,27,0,154.46,c-returns support,0.0,3,1
teb3,2025,27,0,175.72,pallet transfer in,0.0,3,1
teb3,2025,27,0,102.66,pallet-receive,0.0,3,1
teb3,2025,27,0,94.6,lp-receive,0.0,3,1
teb3,2025,27,0,71.03,v-returns support,0.0,3,1
teb3,2025,27,0,141.29,box on demand,0.0,3,1
teb3,2025,27,0,74.65,prep recorder,0.0,3,1
teb3,2025,27,0,22.24,cubiscan,0.0,3,1
teb3,2025,27,0,35.68,whd grading support,0.0,3,1
teb3,2025,27,0,57.9,whd grading,0.0,3,1
teb3,2025,27,0,142.56,on boarding,0.0,3,1
teb3,2025,27,0,16.31,transfer out lead/pa,0.0,3,1
teb3,2025,27,0,17.95,v-returns pack,0.0,3,1
teb3,2025,27,0,7.27,gift-wrap,0.0,3,1
teb3,2025,27,0,9.03,unrecognizedprocess,0.0,3,1
teb3,2025,27,0,5.79,custom packaging,0.0,3,1
teb3,2025,28,3,3811.69,pack singles,7.870524622936283,1,1
teb3,2025,28,2,2959.55,container build,6.757784122586203,2,1
teb3,2025,28,1,10104.59,pick,0.9896492584063282,3,1
teb3,2025,28,1,2386.02,ic-qa-cs,4.191079705953848,3,1
teb3,2025,28,0,3122.95,admin/hr/it,0.0,5,0
teb3,2025,28,0,3487.04,stow to prime,0.0,5,0
teb3,2025,28,0,1445.61,rsr support,0.0,5,0
teb3,2025,28,0,1674.75,fluid load,0.0,5,0
teb3,2025,28,0,1142.28,each-receive,0.0,5,0
teb3,2025,28,0,579.59,,0.0,5,0
teb3,2025,28,0,697.54,transfer out,0.0,5,0
teb3,2025,28,0,1367.08,each transfer in,0.0,5,0
teb3,2025,28,0,657.61,pick support,0.0,5,0
teb3,2025,28,0,1030.02,pack support,0.0,5,0
teb3,2025,28,0,440.38,receive dock,0.0,5,0
teb3,2025,28,0,421.52,receive-support,0.0,5,0
teb3,2025,28,0,623.65,pack multis,0.0,5,0
teb3,2025,28,0,505.04,ib problem solve,0.0,5,0
teb3,2025,28,0,834.57,transfer in dock,0.0,5,0
teb3,2025,28,0,335.06,transfer out dock,0.0,5,0
teb3,2025,28,0,406.55,outbound lead/pa,0.0,5,0
teb3,2025,28,0,662.49,container load,0.0,5,0
teb3,2025,28,0,260.02,ship dock support,0.0,5,0
teb3,2025,28,0,149.74,stow to prime spt,0.0,5,0
teb3,2025,28,0,384.71,container move,0.0,5,0
teb3,2025,28,0,281.4,sort-batch,0.0,5,0
teb3,2025,28,0,253.79,transfer in support,0.0,5,0
teb3,2025,28,0,222.61,ob problem solve,0.0,5,0
teb3,2025,28,0,179.3,inbound lead/pa,0.0,5,0
teb3,2025,28,0,81.05,c-returns processed,0.0,5,0
teb3,2025,28,0,114.94,ship dock lead/pa,0.0,5,0
teb3,2025,28,0,71.7,v-returns pick,0.0,5,0
teb3,2025,28,0,106.52,c-returns support,0.0,5,0
teb3,2025,28,0,70.39,pallet transfer in,0.0,5,0
teb3,2025,28,0,88.55,pallet-receive,0.0,5,0
teb3,2025,28,0,113.37,lp-receive,0.0,5,0
teb3,2025,28,0,44.27,v-returns support,0.0,5,0
teb3,2025,28,0,231.35,box on demand,0.0,5,0
teb3,2025,28,0,97.35,prep recorder,0.0,5,0
teb3,2025,28,0,40.31,cubiscan,0.0,5,0
teb3,2025,28,0,111.59,whd grading support,0.0,5,0
teb3,2025,28,0,31.76,whd grading,0.0,5,0
teb3,2025,28,0,15.54,transfer out lead/pa,0.0,5,0
teb3,2025,28,0,15.69,v-returns pack,0.0,5,0
teb3,2025,28,0,10.54,gift-wrap,0.0,5,0
teb3,2025,28,0,10.47,unrecognizedprocess,0.0,5,0
teb3,2025,28,0,5.12,custom packaging,0.0,5,0
teb3,2025,29,5,7423.76,pick,6.735131523648394,1,1
teb3,2025,29,2,2445.09,ic-qa-cs,8.179658008498665,2,1
teb3,2025,29,2,2078.75,container build,9.621166566446181,2,1
teb3,2025,29,1,894.71,transfer out,11.176805892412066,4,0
teb3,2025,29,1,1729.09,each transfer in,5.783388950257072,4,0
teb3,2025,29,1,503.62,receive-support,19.856240816488622,4,0
teb3,2025,29,1,1049.66,transfer in dock,9.526894422956005,4,0
teb3,2025,29,1,341.79,transfer out dock,29.257731355510693,4,0
teb3,2025,29,0,3159.32,admin/hr/it,0.0,9,0
teb3,2025,29,0,3821.3,stow to prime,0.0,9,0
teb3,2025,29,0,2700.79,pack singles,0.0,9,0
teb3,2025,29,0,1430.27,rsr support,0.0,9,0
teb3,2025,29,0,1395.41,fluid load,0.0,9,0
teb3,2025,29,0,1417.41,each-receive,0.0,9,0
teb3,2025,29,0,700.84,,0.0,9,0
teb3,2025,29,0,515.11,pick support,0.0,9,0
teb3,2025,29,0,691.37,pack support,0.0,9,0
teb3,2025,29,0,555.85,receive dock,0.0,9,0
teb3,2025,29,0,477.84,pack multis,0.0,9,0
teb3,2025,29,0,531.85,ib problem solve,0.0,9,0
teb3,2025,29,0,338.37,outbound lead/pa,0.0,9,0
teb3,2025,29,0,492.31,container load,0.0,9,0
teb3,2025,29,0,157.46,ship dock support,0.0,9,0
teb3,2025,29,0,118.11,stow to prime spt,0.0,9,0
teb3,2025,29,0,239.53,container move,0.0,9,0
teb3,2025,29,0,191.74,sort-batch,0.0,9,0
teb3,2025,29,0,316.18,transfer in support,0.0,9,0
teb3,2025,29,0,204.38,ob problem solve,0.0,9,0
teb3,2025,29,0,205.56,inbound lead/pa,0.0,9,0
teb3,2025,29,0,179.71,c-returns processed,0.0,9,0
teb3,2025,29,0,84.11,ship dock lead/pa,0.0,9,0
teb3,2025,29,0,158.75,v-returns pick,0.0,9,0
teb3,2025,29,0,145.5,c-returns support,0.0,9,0
teb3,2025,29,0,79.33,pallet transfer in,0.0,9,0
teb3,2025,29,0,122.33,pallet-receive,0.0,9,0
teb3,2025,29,0,142.3,lp-receive,0.0,9,0
teb3,2025,29,0,99.38,v-returns support,0.0,9,0
teb3,2025,29,0,163.76,box on demand,0.0,9,0
teb3,2025,29,0,78.51,prep recorder,0.0,9,0
teb3,2025,29,0,86.07,cubiscan,0.0,9,0
teb3,2025,29,0,94.24,whd grading support,0.0,9,0
teb3,2025,29,0,79.94,whd grading,0.0,9,0
teb3,2025,29,0,55.12,transfer out lead/pa,0.0,9,0
teb3,2025,29,0,28.9,v-returns pack,0.0,9,0
teb3,2025,29,0,16.63,gift-wrap,0.0,9,0
teb3,2025,29,0,13.29,unrecognizedprocess,0.0,9,0
teb3,2025,29,0,7.2,custom packaging,0.0,9,0
teb3,2025,30,3,2615.83,stow to prime,11.468635194183108,1,1
teb3,2025,30,1,5926.34,pick,1.6873820941761695,2,1
teb3,2025,30,1,1796.15,ic-qa-cs,5.5674637418923805,2,1
teb3,2025,30,0,3040.59,admin/hr/it,0.0,4,0
teb3,2025,30,0,2086.47,pack singles,0.0,4,0
teb3,2025,30,0,1409.26,container build,0.0,4,0
teb3,2025,30,0,1172.04,rsr support,0.0,4,0
teb3,2025,30,0,1094.65,fluid load,0.0,4,0
teb3,2025,30,0,1023.08,each-receive,0.0,4,0
teb3,2025,30,0,548.97,,0.0,4,0
